MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
311696000,2018-01-01T06:14:35Z,23.87272,-112.35555,18.9,125.8,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T06:11:42Z,23.88157,-112.36905,19,125.6,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T06:13:17Z,23.87672,-112.36162,19,125.5,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T04:33:17Z,24.18387,-112.83286,18.7,124.4,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T04:06:11Z,24.26554,-112.95939,18.8,125.7,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T04:01:41Z,24.27925,-112.98042,18.8,125.2,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T01:39:41Z,24.7116,-113.65221,19.2,124.2,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T01:40:47Z,24.70826,-113.64689,19.2,124.4,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
566853000,2018-01-01T08:55:31Z,31.96017,-80.50711,0.1,339.4,56,EVER LEGACY,IMO9595515,9V9290,70,5,334,45,14.2,74,A
566853000,2018-01-01T08:58:27Z,31.96017,-80.50712,0,85,58,EVER LEGACY,IMO9595515,9V9290,70,5,334,45,14.2,74,A
311696000,2018-01-01T01:38:29Z,24.71522,-113.658,19.2,124.4,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
566853000,2018-01-01T09:01:30Z,31.96002,-80.5071,0.1,149,57,EVER LEGACY,IMO9595515,9V9290,70,5,334,45,14.2,74,A
311696000,2018-01-01T01:37:23Z,24.71853,-113.66333,19.2,124.6,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T01:34:06Z,24.72845,-113.67937,19.2,124.2,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
366976720,2018-01-01T09:13:06Z,26.82851,-80.00345,2.5,182.1,178,NA,NA,NA,NA,11,NA,NA,NA,NA,A
311696000,2018-01-01T01:35:11Z,24.72516,-113.67401,19.2,124,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
368014910,2018-01-01T09:14:00Z,18.05343,-65.83702,0,288.4,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
319001600,2018-01-01T03:34:47Z,25.69051,-80.26085,0,228.3,511,M/Y.ASASKA,NA,ZCYB6,0,5,34,7,0,0,A
338148844,2018-01-01T09:13:00Z,26.71506,-80.04893,0,326.5,511,NA,NA,NA,NA,5,NA,NA,NA,NA,A
367702140,2018-01-01T09:13:04Z,39.09639,-84.65902,0,247.1,511,NA,NA,NA,NA,12,NA,NA,NA,NA,A
378389000,2018-01-01T09:13:04Z,26.1001,-80.11758,0,294.4,164,NA,NA,NA,NA,5,NA,NA,NA,NA,A
367102000,2018-01-01T09:13:06Z,29.85807,-93.94146,0,292,39,NA,NA,NA,NA,5,NA,NA,NA,NA,A
366946170,2018-01-01T04:11:58Z,40.72322,-73.96948,5.2,185.4,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
352466000,2018-01-01T09:13:07Z,48.1878,-122.93578,15.6,96.2,98,NA,NA,NA,NA,0,NA,NA,NA,NA,A
366946170,2018-01-01T04:10:48Z,40.72482,-73.96909,4.8,193.5,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
366946170,2018-01-01T04:09:38Z,40.72636,-73.96865,5.1,184.2,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T01:36:17Z,24.72191,-113.66875,19.2,124.3,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
354227000,2018-01-01T17:29:51Z,49.29289,-123.2309,0.1,253.3,122,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
354227000,2018-01-01T22:08:53Z,49.28997,-123.22833,0,32.4,359,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
311696000,2018-01-01T01:30:46Z,24.73848,-113.69548,19.1,124.2,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
354227000,2018-01-01T22:14:53Z,49.29005,-123.22829,0,32.4,357,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
366946170,2018-01-01T04:08:18Z,40.72821,-73.96855,4.9,190.6,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T01:32:52Z,24.73213,-113.68527,19.2,124.3,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T01:31:47Z,24.73545,-113.69062,19.2,124.4,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T01:28:35Z,24.74509,-113.70607,19.2,124.8,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
366946170,2018-01-01T04:07:09Z,40.72969,-73.96818,4.5,186.9,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T01:29:41Z,24.74175,-113.70073,19.2,124.6,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
366946170,2018-01-01T04:05:58Z,40.73119,-73.96801,4.5,177.3,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
366946170,2018-01-01T04:15:08Z,40.71889,-73.97122,5.6,197.1,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T01:27:29Z,24.7485,-113.71147,19.3,124.5,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
366946170,2018-01-01T04:16:18Z,40.71695,-73.97192,6.3,200,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
354227000,2018-01-01T22:17:55Z,49.2901,-123.2283,0.1,351.2,357,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
311696000,2018-01-01T01:26:28Z,24.75149,-113.71625,19.3,124.7,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T01:25:23Z,24.75487,-113.72159,19.3,124.8,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
636018332,2018-01-01T09:13:15Z,49.20613,-123.9163,0,40.2,251,NA,NA,NA,NA,1,NA,NA,NA,NA,A
247376300,2018-01-01T09:13:17Z,37.40266,-74.75885,14.3,187.5,186,NA,NA,NA,NA,0,NA,NA,NA,NA,A
368015160,2018-01-01T09:13:17Z,29.14602,-90.20965,0.1,0,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
373105000,2018-01-01T09:13:32Z,29.34439,-94.73888,10.8,268,268,NA,NA,NA,NA,0,NA,NA,NA,NA,A
311696000,2018-01-01T01:23:11Z,24.76166,-113.73232,19.3,124.9,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
367005220,2018-01-01T09:11:43Z,29.42475,-94.72155,0,247,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367702140,2018-01-01T09:11:43Z,39.09639,-84.65902,0,242.2,511,NA,NA,NA,NA,12,NA,NA,NA,NA,A
367042740,2018-01-01T09:11:45Z,32.72404,-117.22601,0,360,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367072780,2018-01-01T09:11:47Z,42.28085,-83.12683,0,108.4,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
366946170,2018-01-01T04:12:59Z,40.72184,-73.96974,4.8,195.2,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
367412830,2018-01-01T09:11:50Z,43.33422,-124.31756,0,226.3,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
368014720,2018-01-01T09:11:53Z,29.69185,-91.09887,0,0,511,NA,NA,NA,NA,7,NA,NA,NA,NA,A
366946170,2018-01-01T04:14:07Z,40.72036,-73.9705,5.4,203.8,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
885231800,2018-01-01T09:12:05Z,28.41607,-80.62387,0,360,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
366946170,2018-01-01T04:17:19Z,40.71536,-73.97282,6.3,201.4,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
319054800,2018-01-01T09:12:18Z,26.11179,-80.1073,0,108.1,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
366946170,2018-01-01T04:19:38Z,40.71158,-73.97528,6.6,212.5,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
367460670,2018-01-01T09:12:39Z,41.62812,-70.91579,0,226.1,346,NA,NA,NA,NA,0,NA,NA,NA,NA,A
366946170,2018-01-01T04:18:28Z,40.71347,-73.974,6.5,207.5,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
366946170,2018-01-01T04:20:47Z,40.71003,-73.97707,6.3,232.2,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
366946170,2018-01-01T04:21:48Z,40.70898,-73.97899,6.3,244.7,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T01:24:18Z,24.75825,-113.7269,19.3,124.5,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
366946170,2018-01-01T04:22:58Z,40.70854,-73.98159,6.5,255.8,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T01:19:53Z,24.77176,-113.74827,19.2,124.8,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
366946170,2018-01-01T04:24:08Z,40.70807,-73.9843,6.2,259,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
366946170,2018-01-01T04:25:18Z,40.70785,-73.9867,5.3,264.5,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T01:22:05Z,24.76498,-113.73757,19.2,124.5,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
366901000,2018-01-01T09:11:32Z,29.80182,-93.34535,0,360,324,NA,NA,NA,NA,0,NA,NA,NA,NA,A
366946170,2018-01-01T04:26:27Z,40.70751,-73.98904,6,255,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
636017984,2018-01-01T09:12:43Z,36.72321,-75.49541,10.2,109.1,103,NA,NA,NA,NA,0,NA,NA,NA,NA,A
366946170,2018-01-01T04:29:58Z,40.70561,-73.9968,6.3,241.4,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T01:20:58Z,24.7684,-113.74296,19.2,124.8,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
368016260,2018-01-01T09:12:43Z,29.73992,-95.15957,0,360,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
366946170,2018-01-01T04:27:38Z,40.70705,-73.99158,6.4,253.9,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
366946170,2018-01-01T04:28:47Z,40.70641,-73.99423,6.4,253.7,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
366946170,2018-01-01T04:32:18Z,40.70306,-74.00186,7,236.6,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T01:15:29Z,24.78519,-113.7694,19.2,125.2,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
366979050,2018-01-01T09:12:46Z,46.5373,-84.71135,11.3,292,294,NA,NA,NA,NA,0,NA,NA,NA,NA,A
354227000,2018-01-01T22:20:55Z,49.29016,-123.22833,0.1,348.3,357,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
366946170,2018-01-01T04:31:08Z,40.7042,-73.99924,7.5,238.4,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
366990810,2018-01-01T09:12:49Z,40.45812,-74.01174,0,0.1,309,NA,NA,NA,NA,15,NA,NA,NA,NA,A
311696000,2018-01-01T01:16:35Z,24.78181,-113.76409,19.2,125.2,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
366946170,2018-01-01T01:11:28Z,40.76001,-73.85227,0,14,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
366946170,2018-01-01T01:12:38Z,40.76001,-73.85227,0.1,14.7,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
366946170,2018-01-01T01:13:48Z,40.76001,-73.85227,0,4,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
366946170,2018-01-01T01:10:27Z,40.76002,-73.85228,0,24.6,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T01:17:41Z,24.77849,-113.75887,19.2,125.3,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
366946170,2018-01-01T01:09:17Z,40.76002,-73.85228,0,44.8,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T01:18:48Z,24.77506,-113.75349,19.2,125.3,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
354227000,2018-01-01T22:23:55Z,49.2902,-123.22838,0.1,304.5,358,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
368014720,2018-01-01T09:12:54Z,29.69183,-91.09884,0,0,511,NA,NA,NA,NA,7,NA,NA,NA,NA,A
354227000,2018-01-01T22:26:55Z,49.29022,-123.22847,0.1,280.3,0,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
366946170,2018-01-01T01:08:08Z,40.76001,-73.85228,0.1,79.5,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T01:08:53Z,24.80587,-113.80066,19.3,126.1,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
367556028,2018-01-01T09:12:52Z,27.59899,-97.25824,0,223.8,34,NA,NA,NA,NA,15,NA,NA,NA,NA,A
366946170,2018-01-01T01:18:28Z,40.76003,-73.85228,0.1,4.5,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
303407000,2018-01-01T09:12:56Z,54.8218,-163.13003,7.7,254.4,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
371639000,2018-01-01T09:12:57Z,29.32603,-94.66101,12.9,300.7,307,NA,NA,NA,NA,0,NA,NA,NA,NA,A
366946170,2018-01-01T01:17:17Z,40.76001,-73.85227,0,4.8,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
366946170,2018-01-01T01:16:08Z,40.76002,-73.85227,0.1,349.6,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
366946170,2018-01-01T01:14:58Z,40.76001,-73.85227,0.1,355.4,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
366970990,2018-01-01T09:12:58Z,35.19003,-90.06221,3.6,7.7,359,NA,NA,NA,NA,0,NA,NA,NA,NA,A
354227000,2018-01-01T22:29:56Z,49.29022,-123.22852,0,274.8,2,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
354227000,2018-01-01T22:32:54Z,49.29021,-123.22858,0.1,211.3,4,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
354227000,2018-01-01T22:35:54Z,49.2902,-123.22866,0.1,211.5,6,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
354227000,2018-01-01T22:38:54Z,49.29017,-123.22874,0.1,258.1,9,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
354227000,2018-01-01T22:41:53Z,49.29016,-123.22885,0.1,266.9,11,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
354227000,2018-01-01T17:32:52Z,49.29287,-123.231,0,238.3,121,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
368016070,2018-01-01T09:12:25Z,25.55483,-79.27671,0,293,333,NA,NA,NA,NA,5,NA,NA,NA,NA,A
354227000,2018-01-01T17:35:49Z,49.2928,-123.23099,0,238.3,120,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
367375730,2018-01-01T09:12:36Z,29.76233,-95.10971,0,183,183,NA,NA,NA,NA,12,NA,NA,NA,NA,A
366984410,2018-01-01T09:12:43Z,38.40607,-82.579,0,232.7,120,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367005220,2018-01-01T09:12:44Z,29.42476,-94.72156,0,242.8,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
354227000,2018-01-01T17:38:51Z,49.29274,-123.231,0.1,189.2,118,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
338110000,2018-01-01T09:12:59Z,30.39818,-81.37314,10,95,94,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367412830,2018-01-01T09:12:59Z,43.3342,-124.31758,0,227.3,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
371518000,2018-01-01T09:13:09Z,35.50038,-123.05486,14.6,120.1,117,NA,NA,NA,NA,0,NA,NA,NA,NA,A
354227000,2018-01-01T17:41:49Z,49.29267,-123.23101,0,190.3,117,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
366976320,2018-01-01T09:13:11Z,46.75388,-92.09406,0,47.5,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
311696000,2018-01-01T01:11:00Z,24.79924,-113.79081,19.2,126.9,126,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
338208626,2018-01-01T09:13:17Z,37.85179,-122.34085,15.2,55.8,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
366946170,2018-01-01T01:21:58Z,40.76002,-73.85228,0.1,275.2,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T01:09:54Z,24.80275,-113.796,19.3,126.5,126,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
941200596,2018-01-01T09:13:24Z,35.84357,-75.62417,1.5,10.8,511,NA,NA,NA,NA,NA,NA,NA,NA,NA,B
366946170,2018-01-01T01:20:49Z,40.76002,-73.85228,0.1,298.7,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
354227000,2018-01-01T17:44:51Z,49.29265,-123.23104,0,190.3,116,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
366946170,2018-01-01T01:19:37Z,40.76003,-73.85228,0.1,348.3,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
367027140,2018-01-01T09:12:46Z,39.48865,-75.54969,0,303.8,353,NA,NA,NA,NA,0,NA,NA,NA,NA,A
311696000,2018-01-01T01:13:17Z,24.79197,-113.77993,19.2,125.6,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T01:14:23Z,24.78863,-113.77475,19.2,124.7,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T01:12:05Z,24.79576,-113.78561,19.2,126.5,126,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T02:15:24Z,24.60375,-113.47958,19.2,125.3,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
338165129,2018-01-01T09:12:50Z,41.74787,-124.18345,0,186.5,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
249241000,2018-01-01T09:12:50Z,23.63277,-83.06353,10.7,262.2,270,NA,NA,NA,NA,0,NA,NA,NA,NA,A
354227000,2018-01-01T17:47:51Z,49.29271,-123.23105,0,190.3,115,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
338032837,2018-01-01T09:12:51Z,33.97669,-118.44226,0,360,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
338143353,2018-01-01T09:12:58Z,25.31219,-80.28099,0,299.1,253,NA,NA,NA,NA,5,NA,NA,NA,NA,A
338222451,2018-01-01T09:13:01Z,40.58332,-73.94728,0,360,511,NA,NA,NA,NA,8,NA,NA,NA,NA,A
354227000,2018-01-01T17:50:48Z,49.29267,-123.23107,0,190.3,114,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
367583130,2018-01-01T09:12:48Z,30.05792,-93.71743,0.1,189.3,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
354227000,2018-01-01T17:53:49Z,49.29268,-123.23109,0.1,354.9,114,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
311696000,2018-01-01T02:14:23Z,24.60685,-113.48447,19.2,125.1,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
354227000,2018-01-01T17:56:53Z,49.29271,-123.23107,0,355.4,115,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
311696000,2018-01-01T02:11:05Z,24.61691,-113.50027,19.3,124.6,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T02:13:17Z,24.61019,-113.48976,19.2,125.4,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
311696000,2018-01-01T02:12:11Z,24.61358,-113.49504,19.2,125.1,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
366946170,2018-01-01T01:23:09Z,40.76002,-73.85228,0,263.1,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T02:06:41Z,24.63058,-113.52176,19.3,124.8,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
366946170,2018-01-01T01:25:19Z,40.76002,-73.85229,0,262.1,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
354227000,2018-01-01T17:59:50Z,49.29273,-123.23104,0,355.4,116,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
653364000,2018-01-01T09:12:47Z,37.05925,-88.55445,0,2.8,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
366946170,2018-01-01T01:24:18Z,40.76002,-73.85228,0,268.3,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
354227000,2018-01-01T18:02:51Z,49.29274,-123.23102,0,355.4,116,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
366946170,2018-01-01T01:26:29Z,40.76001,-73.85228,0,246.4,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T02:09:59Z,24.62035,-113.50567,19.4,124.6,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
354227000,2018-01-01T02:47:54Z,49.29279,-123.23096,0.1,358.4,108,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
366946170,2018-01-01T01:27:37Z,40.76002,-73.85228,0,247.9,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
354227000,2018-01-01T02:41:53Z,49.29268,-123.23098,0.1,1.2,103,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
366946170,2018-01-01T01:28:49Z,40.76001,-73.85227,0,242.2,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
367442550,2018-01-01T09:12:47Z,29.46377,-94.96309,0,279.9,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
354227000,2018-01-01T02:38:53Z,49.29267,-123.23093,0,341.7,104,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
366946170,2018-01-01T01:31:08Z,40.76001,-73.85227,0,239.8,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
354227000,2018-01-01T02:35:54Z,49.29267,-123.23097,0,341.7,103,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
311696000,2018-01-01T02:08:53Z,24.62379,-113.51108,19.3,125,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
354227000,2018-01-01T02:32:54Z,49.29266,-123.23098,0,341.7,103,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
354227000,2018-01-01T02:26:51Z,49.29275,-123.23095000000001,0,341.7,107,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
354227000,2018-01-01T02:23:52Z,49.29279,-123.23094,0,341.7,107,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
366946170,2018-01-01T01:32:09Z,40.76001,-73.85227,0,233.6,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
311696000,2018-01-01T02:07:47Z,24.62713,-113.51635,19.3,124.9,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
354227000,2018-01-01T02:20:52Z,49.29276,-123.23091,0.1,341.8,105,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
354227000,2018-01-01T02:17:50Z,49.29267,-123.23087,0.2,351.8,101,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
366946170,2018-01-01T01:29:58Z,40.76001,-73.85227,0,240.1,511,SKYLINE PRINCESS,NA,WDB7684,60,15,27,8,NA,0,A
367496150,2018-01-01T09:12:50Z,29.73087,-95.20683,0,226.6,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
354227000,2018-01-01T14:35:49Z,49.29279,-123.23032,0.1,240.2,121,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
366948410,2018-01-01T09:12:51Z,29.31221,-94.80239,0,269.7,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
366997610,2018-01-01T09:12:57Z,29.96355,-93.86148,0,276.8,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
311696000,2018-01-01T02:05:36Z,24.63392,-113.52701,19.3,124.8,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
367303000,2018-01-01T09:12:59Z,41.13469,-72.56743,7.7,79.5,74,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367496749,2018-01-01T09:13:01Z,29.90395,-81.29745,0.1,2.2,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
366532000,2018-01-01T09:13:02Z,36.97317,-76.43585,0,0.7,511,NA,NA,NA,NA,5,NA,NA,NA,NA,A
941201595,2018-01-01T09:13:08Z,21.31383,-157.86635,0.7,283.9,511,NA,NA,NA,NA,NA,NA,NA,NA,NA,B
311696000,2018-01-01T02:04:35Z,24.637,-113.53185,19.2,124.8,125,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
338164774,2018-01-01T09:13:15Z,29.47611,-91.80254,0,295.7,511,NA,NA,NA,NA,15,NA,NA,NA,NA,A
354227000,2018-01-01T14:32:50Z,49.29286,-123.23024,0.1,218,123,SANTA EMILIA,IMO9609524,H9XP,70,1,225,32,14,70,A
268112000,2018-01-01T09:13:19Z,29.77912,-92.18294,0,238,511,NA,NA,NA,NA,0,NA,NA,NA,NA,A
367154120,2018-01-01T09:13:06Z,45.65564,-122.7551,0,175.8,152,NA,NA,NA,NA,0,NA,NA,NA,NA,A
311696000,2018-01-01T02:03:30Z,24.64028,-113.53711,19.2,124.6,124,IVORY ARROW,IMO9277838,C6TM4,70,0,199,32,10,70,A
