ship_id,callsign,shipname,draught,imo,ais_type_summary,mmsi,speed,avg_speed,destination,distance_to_go,distance_travelled,eta,eta_calc,eta_updated,heading,lon,lat,max_speed,timestamp,utc_seconds,current_location,jenis_alert,track
690140,VRIB6,OCEAN CHINA,182,9445291,Cargo,477899700,92,8.7,CN CFD,3089,742,2022-06-23T05:00:00Z,2022-06-22T07:33:00Z,NA,17,1202222,7333318,11.1,2021-09-27T05:59:00Z,54,0101000020E610000000000080380E5E400000006051551D40,ALERT-HLD-ALKI,"LINESTRING(116.9048 -7.936,116.921 -7.83455,116.921 -7.83455,116.9637 -7.540988,116.9932 -7.3865,117.0005 -7.360762,117.0751 -7.205577,117.1625 -7.054535,117.222 -6.951962,117.2525 -6.902878,117.2752 -6.866527,117.3904 -6.676385,117.4462 -6.582833,117.5537 -6.405348,117.6193 -6.294333,117.6193 -6.294333,117.9103 -5.802166,117.9873 -5.673427,118.301 -5.1405,118.301 -5.1405)"
690140,VRIB6,OCEAN CHINA,182,9445291,Cargo,477899700,92,8.7,CN CFD,3089,742,2022-06-23T05:00:00Z,2022-06-22T07:33:00Z,NA,17,1202222,7333318,11.1,2021-09-27T05:59:00Z,54,0101000020E610000000000080380E5E400000006051551D40,ALERT-HLD-ALKI,"LINESTRING(119.2782 0.306167,119.2878 0.441667,119.299 0.5595,119.3088 0.679087,119.3198 0.797957,119.3315 0.931305,119.3418 1.05322,119.3458 1.177835,119.3573 1.301667,119.373 1.420833,119.3867 1.545667,119.3948 1.64434,119.4027 1.741833,119.4065 1.860578,119.4142 1.972468,119.4265 2.0765,119.4412 2.184167,119.4481 2.301338,119.4563 2.409667,119.4653 2.517833,119.4757 2.625167,119.4825 2.7325,119.492 2.839648,119.5021 2.958923,119.5158 3.097295,119.5228 3.190978,119.5343 3.314195,119.5495 3.425663,119.5604 3.547888,119.5562 3.655833,119.5649 3.75762,119.5649 3.75762)"
690189,VRMV4,CHANG MING,73,9153109,Cargo,477904200,121,10.1,FANGCHENG/CHINA,1204,1549,2022-06-09T04:00:00Z,2022-06-09T06:50:00Z,NA,340,1194349,5998945,15,2021-09-28T09:53:00Z,98,0101000020E610000000000060D5DB5D4000000080EBFE1740,ALERT-HLD-ALKI,"LINESTRING(117.6869 -0.312205,117.686 -0.314,117.686 -0.314,118.9218 0.640035,118.9218 0.640035)"
690189,VRMV4,CHANG MING,73,9153109,Cargo,477904200,121,10.1,FANGCHENG/CHINA,1204,1549,2022-06-09T04:00:00Z,2022-06-09T06:50:00Z,NA,340,1194349,5998945,15,2021-09-28T09:53:00Z,98,0101000020E610000000000060D5DB5D4000000080EBFE1740,ALERT-HLD-ALKI,"LINESTRING(119.0227 0.773222,119.0227 0.773222,119.1774 1.033285,119.219 1.290688,119.219 1.290688,119.2871 1.769302,119.2871 1.769302,119.3133 1.970075,119.4811 3.229642,119.4811 3.229642,119.4811 3.229642)"
690228,VRKY4,HUANGHAI ADVANCE,71,9458418,Cargo,477914400,107,11,NGHI SON,793,2492,2022-04-18T05:00:00Z,2022-04-18T04:32:00Z,NA,38,1081186,7317405,13.4,2021-10-29T03:22:00Z,48,0101000020E61000000000002097075B40000000E005451D40,ALERT-HLD-ALKI,"LINESTRING(115.7623 -8.745972,115.7963 -8.621422,115.838 -8.494172,115.8663 -8.408954,115.9003 -8.324059,115.9175 -8.024716,115.9175 -8.024716,115.6528 -7.781133,115.6309 -7.76046,115.4275 -7.578013,115.4275 -7.578013,115.2345 -7.389995,115.1653 -7.32362,115.1653 -7.32362,115.0303 -7.207403,115.0303 -7.207403)"
690433,VRIK5,MAGSENGER 2,80,9497218,Cargo,477950400,117,12.9,AUCPN,709,3119,2022-06-10T18:00:00Z,2022-06-10T11:03:00Z,NA,175,1156629,-9984462,14.6,2021-10-05T13:24:00Z,33,0101000020E6100000000000006DEA5C40000000600BF823C0,ALERT-HLD-ALKI,"LINESTRING(119.3803 2.372798,119.3687 2.219975,119.3631 2.158775,119.3247 1.79094,119.3013 1.532077,119.2935 1.418355,119.2636 1.149383,119.2531 0.978522,119.2148 0.758567,119.1999 0.681528,119.1511 0.463475,119.1132 0.294938,119.0933 0.162925,119.0622 -0.041585,119.0396 -0.145828,118.9935 -0.394073,118.9707 -0.505155,118.9397 -0.642825,118.9124 -0.789602,118.8791 -0.971752,118.8446 -1.173793,118.8277 -1.263522,118.7957 -1.442312,118.7673 -1.581725,118.7673 -1.581725,118.5826 -2.518115,118.5826 -2.518115)"
690433,VRIK5,MAGSENGER 2,80,9497218,Cargo,477950400,117,12.9,AUCPN,709,3119,2022-06-10T18:00:00Z,2022-06-10T11:03:00Z,NA,175,1156629,-9984462,14.6,2021-10-05T13:24:00Z,33,0101000020E6100000000000006DEA5C40000000600BF823C0,ALERT-HLD-ALKI,"LINESTRING(118.9323 -0.50846,119.0363 -0.131168,119.2192 0.748273,119.2406 0.888132,119.2549 1.031513,119.2649 1.130353,119.2726 1.229162,119.2982 1.491642,119.322 1.689188,119.3224 1.701943,119.4022 2.53162,119.415 2.726822,119.4218 2.869918,119.4403 3.009358,119.4554 3.142477,119.4554 3.142477,119.4793 3.339792,119.4939 3.521897,119.5021 3.654933,119.5157 3.794548,119.5157 3.794548)"
690433,VRIK5,MAGSENGER 2,80,9497218,Cargo,477950400,117,12.9,AUCPN,709,3119,2022-06-10T18:00:00Z,2022-06-10T11:03:00Z,NA,175,1156629,-9984462,14.6,2021-10-05T13:24:00Z,33,0101000020E6100000000000006DEA5C40000000600BF823C0,ALERT-HLD-ALKI,"LINESTRING(119.6657 5.188432,119.5383 4.02786,119.5197 3.826367,119.5148 3.780953,119.4689 3.31866,119.4536 3.124148,119.4423 2.984842,119.4304 2.878818,119.4053 2.720672,119.4017 2.561358,119.3773 2.320663,119.3658 2.186258,119.3435 1.981172,119.3298 1.82388,119.3219 1.700748,119.3106 1.529845,119.2985 1.416548,119.2782 1.22337,119.2386 0.921293,119.2221 0.797048,119.1837 0.650772,119.1525 0.44813,119.1438 0.397195,119.1438 0.397195)"
690461,VRDE7,OOCL HOUSTON,119,9355757,Cargo,477958300,204,16.9,AUMEL,3060,818,2022-06-21T12:00:00Z,2022-06-21T15:40:00Z,NA,162,1062889,-1048102,22.4,2021-09-18T07:15:00Z,22,0101000020E6100000000000607D925A400000004048F624C0,ALERT-HLD-ALKI,"LINESTRING(114.9697 -5.891883,115.2817 -6.0043,115.3772 -6.028533,115.8147 -6.16985,116.0642 -6.238483,116.2693 -6.337333,116.4487 -6.42495,116.5882 -6.508733,117.0676 -6.82185,117.1007 -6.843817,117.5967 -7.160267,117.5967 -7.160267)"
690461,VRDE7,OOCL HOUSTON,119,9355757,Cargo,477958300,204,16.9,AUMEL,3060,818,2022-06-21T12:00:00Z,2022-06-21T15:40:00Z,NA,162,1062889,-1048102,22.4,2021-09-18T07:15:00Z,22,0101000020E6100000000000607D925A400000004048F624C0,ALERT-HLD-ALKI,"LINESTRING(117.624 -7.1655,115.7041 -6.11895,115.7041 -6.11895,114.4564 -5.745783,114.4564 -5.745783,114.0294 -5.613817,114.0294 -5.613817,113.0063 -5.272767,113.0063 -5.272767,112.5779 -5.148767,112.2969 -5.0672,112.2969 -5.0672,112.2969 -5.0672)"
690461,VRDE7,OOCL HOUSTON,119,9355757,Cargo,477958300,204,16.9,AUMEL,3060,818,2022-06-21T12:00:00Z,2022-06-21T15:40:00Z,NA,162,1062889,-1048102,22.4,2021-09-18T07:15:00Z,22,0101000020E6100000000000607D925A400000004048F624C0,ALERT-HLD-ALKI,"LINESTRING(117.4536 -7.0626,117.4536 -7.0626,116.9793 -6.756817,116.7607 -6.625817,116.5374 -6.4917,116.3025 -6.331817,116.1046 -6.24745,115.8651 -6.17455,115.7855 -6.151767,114.5981 -5.809667,114.5981 -5.809667,114.1541 -5.685266,114.1541 -5.685266,113.6981 -5.553133,113.4333 -5.44585,113.4333 -5.44585,113.0884 -5.326517,112.7519 -5.214467,112.5642 -5.150567,112.3255 -5.070483,112.0047 -4.969467,111.8668 -4.924817,111.6381 -4.847533,111.4053 -4.757367,111.4053 -4.757367,111.0006 -4.617033,111.0006 -4.617033)"
690509,VRAU2,OCEAN CONFIDENCE,84,9325661,Cargo,477960900,78,7.7,CN ZOS,2360,718,2022-06-27T04:00:00Z,2022-06-29T00:12:00Z,NA,15,1166387,-6567633,13.2,2021-09-24T03:28:00Z,98,0101000020E610000000000080E0285D40000000A041451AC0,ALERT-HLD-ALKI,"LINESTRING(119.6517 5.180517,119.6109 5.00015,119.6109 5.00015,119.6073 4.740716,119.587 4.068967,119.5825 3.949033,119.5664 3.831333,119.5609 3.759367,119.5455 3.1948,119.5449 2.971117,119.5389 2.5606,119.5302 2.453267,119.5261 2.389583,119.5073 2.10625,119.4905 1.9509,119.47 1.821667,119.4495 1.683683,119.4267 1.57,119.4019 1.43735,119.4019 1.43735,119.4019 1.43735)"
690533,VRHM8,GOLDEN ENDEAVOUR,94,9481453,Cargo,477962200,113,11.7,"MAI LIAO,TW",1481,1007,2022-06-12T17:00:00Z,2022-06-12T18:16:00Z,NA,13,1201406,73257,13.6,2021-12-03T01:33:00Z,4,0101000020E6100000000000A0FF085E4000000040844D1D40,ALERT-HLD-ALKI,"LINESTRING(117.6506 -0.301233,117.6499 -0.3013,117.6482 -0.302317,117.6478 -0.303333,117.648 -0.303833,117.6478 -0.303417,117.648 -0.302883,117.6482 -0.302,117.6489 -0.300933,117.6495 -0.300733,117.6666 -0.277367,117.7976 -0.2491,117.9325 -0.133833,118.023 -0.05475,118.1501 0.0576,118.2608 0.157433,118.4876 0.352883,118.6152 0.459367,118.7294 0.560017,118.8389 0.661333,118.948 0.762467,119.0622 0.866583,119.1116 1.027533,119.1373 1.180283,119.1521 1.266367,119.179 1.408683,119.2068 1.569533,119.2423 1.789383,119.2616 1.90155,119.2896 2.064767,119.2896 2.064767)"
690537,VRHM9,GOLDEN EMPRESS,146,9481441,Cargo,477962300,100,11.2,KRISHNAPATNAM,1029,1591,2022-05-27T09:30:00Z,2022-05-27T16:36:00Z,NA,305,9598348,742695,12.1,2021-11-10T16:01:00Z,32,0101000020E610000000000060F1FE57400000006032B51D40,ALERT-HLD-ALKI,"LINESTRING(119.2876 1.7079,119.271 1.545517,119.2553 1.3791,119.2392 1.248067,119.2076 0.9946,119.1887 0.8609,119.0855 0.71155,118.9621 0.576983,118.8355 0.434033,118.8355 0.434033,118.5717 0.119817,118.4907 0.025583,118.3559 -0.0997,118.2543 -0.1365,118.067 -0.206917,117.9289 -0.26045,117.8394 -0.288317,117.7189 -0.25325,117.7189 -0.25325,117.6878 -0.2806,117.6879 -0.280467,117.6879 -0.2805,117.6879 -0.280533,117.688 -0.2805,117.688 -0.2805)"
690647,VRHQ9,KOOMBANA BAY,99,9515735,Cargo,477982600,109,10.4,DONGJIAKOU,1963,526,2022-06-08T19:00:00Z,2022-06-10T12:17:00Z,NA,11,1201513,7425333,12.8,2022-04-07T04:16:00Z,16,0101000020E6100000000000E0AE095E40000000808AB31D40,ALERT-HLD-ALKI,"LINESTRING(112.321 -5.225083,112.6883 -5.47735,112.7901 -5.555433,112.8551 -5.651767,112.9337 -5.7037,113.0686 -5.763383,113.1539 -5.813233,113.2725 -5.899183,113.4843 -6.027033,113.5284 -6.05045,113.7018 -6.154016,113.8688 -6.262717,113.9809 -6.365083,114.0641 -6.4265,114.3198 -6.60525,114.5699 -6.800317,114.8467 -7.038883,114.9817 -7.188117,114.9887 -7.193183,115.1804 -7.439116,115.2911 -7.581183,115.388 -7.722933,115.4718 -7.8324,115.6103 -7.9336,115.6103 -7.9336)"
690647,VRHQ9,KOOMBANA BAY,99,9515735,Cargo,477982600,109,10.4,DONGJIAKOU,1963,526,2022-06-08T19:00:00Z,2022-06-10T12:17:00Z,NA,11,1201513,7425333,12.8,2022-04-07T04:16:00Z,16,0101000020E6100000000000E0AE095E40000000808AB31D40,ALERT-HLD-ALKI,"LINESTRING(116.2012 -10.86358,116.1845 -10.79272,116.1763 -10.69428,116.1175 -10.52498,116.0763 -10.3521,116.0653 -10.30685,116.0331 -10.17077,115.8511 -9.423433,115.8044 -9.242633,115.7755 -9.117933,115.7502 -9.0153,115.7273 -8.920883,115.7421 -8.83175,115.7505 -8.763033,115.7853 -8.677917,115.8191 -8.577983,115.877 -8.474916,115.8939 -8.359,115.8474 -8.258166,115.775 -8.168083,115.6839 -8.055516,115.5808 -7.964167,115.4927 -7.876184,115.4071 -7.75005,115.3899 -7.72365,115.2961 -7.581533,115.2961 -7.581533)"
691174,9V6481,ORIENT BEAUTY,72,9310410,Cargo,563094200,130,10.9,BOOBY P/S,0,1612,2022-06-20T20:00:00Z,NA,NA,95,1253301,-8026234,15,2021-12-22T08:22:00Z,52,0101000020E61000000000006020555F40000000806E0D20C0,ALERT-HLD-ALKI,"LINESTRING(119.9114 6.338284,119.9011 6.238383,119.86 5.98195,119.8295 5.8633,119.8032 5.76285,119.763 5.563733,119.7214 5.4074,119.684 5.259284,119.6611 5.160883,119.6331 4.946116,119.6299 4.7829,119.6185 4.592083,119.6107 4.467667,119.6012 4.327683,119.5917 4.106383,119.5734 3.87665,119.5575 3.724183,119.5347 3.579533,119.5133 3.416117,119.4921 3.250617,119.466 3.0567,119.466 3.0567,119.4493 2.892317,119.4401 2.781417,119.3841 2.28555,119.3841 2.28555,119.3521 2.0333,119.3244 1.8217,119.3005 1.6495,119.2817 1.494217,119.2553 1.281383,119.2553 1.281383)"
695950,JZAT,TAL STAR,46,9184689,Cargo,503538000,13,9.5,SURABAYA,0,223,2022-09-17T18:00:00Z,NA,NA,511,1245225,-8234108,8.6,2021-09-27T23:29:00Z,3,0101000020E6100000000000A070215F4000000000DD7720C0,ALERT-BLACKSHIP,"LINESTRING(123.3667 -8.21142,123.3667 -8.21142,123.3346 -8.31474,123.4052 -8.37048,123.3742 -8.341612,123.344 -8.322453,123.3642 -8.26225,123.4994 -8.19133,123.5956 -8.154607,123.6389 -8.135682,123.7677 -8.12927,124.344 -8.176726,124.1277 -8.128206,124.0151 -8.120084,124.0151 -8.120084,123.9109 -8.111932,123.8073 -8.104658,123.7103 -8.096383,123.6079 -8.090665,123.4948 -8.08085,123.3924 -8.072989,123.1538 -8.056038,123.0432 -8.047535,122.9695 -8.042285,122.7589 -8.097462,122.7589 -8.097462,122.3996 -8.349858,122.3996 -8.349858,122.2195 -8.615818,122.1688 -8.494075,122.1127 -8.421984,121.5316 -8.342334,121.3481 -8.299546,119.5922 -8.07161,119.5922 -8.07161,119.5413 -8.068097,119.1689 -8.04503,118.8146 -8.02165,117.2988 -7.925973,117.0168 -7.856332,116.7879 -7.753382,116.7669 -7.743642,116.6346 -7.683932,116.5062 -7.62568,116.4067 -7.581232,116.3055 -7.543388,116.2096 -7.491241,116.0956 -7.440025,116.0956 -7.440025)"
698331,PMCC,ANUGRAH BUC0V,49,8712685,Cargo,525015294,0,6.6,BADAS,0,4,2022-06-06T20:00:00Z,NA,NA,511,1173925,-846496,7.8,2021-09-27T19:55:00Z,0,0101000020E6100000000000C01E595D40000000400FEE20C0,ALERT-AISDOWN-3DAY,"LINESTRING(112.7298 -6.799032,116.2021 -7.514687,116.2021 -7.514687)"
700566,PNPF,FATIMA,53,9001473,Cargo,514455000,1,9.9,SURABAYA ID,0,31,2022-07-13T16:00:00Z,2022-06-17T03:18:00Z,NA,327,1127017,-7183812,9.3,2021-09-28T09:01:00Z,41,0101000020E6100000000000A0E82C5C400000004039BC1CC0,ALERT-BLACKSHIP,"LINESTRING(119.7912 -0.765267,119.7912 -0.765255,119.7912 -0.765267,119.7912 -0.765267,119.7912 -0.765238,119.7912 -0.765238,119.7911 -0.765173,119.7911 -0.76524,119.7912 -0.765192,119.7912 -0.765177,119.791 -0.765285,119.7912 -0.765263,119.7912 -0.765282,119.7911 -0.765277,119.7911 -0.765277,119.7912 -0.76533,119.7912 -0.765257,119.7911 -0.765212,119.7912 -0.76532,119.7949 -0.764472,119.7947 -0.76462,119.7945 -0.764687,119.7947 -0.764567,119.7999 -0.754033,119.5116 -0.744368,119.4768 -0.787868,119.3896 -0.89723,119.3234 -0.980755,119.2357 -1.092482,119.156 -1.18919,118.9646 -1.429338,118.8123 -1.620218,118.67 -1.799267,118.2693 -2.30071,118.2693 -2.30071,118.1495 -2.451625,118.1189 -2.488012,118.027 -2.604438,118.0257 -2.606195,117.9469 -2.690498,117.641 -3.006383,117.609 -3.039273,117.5014 -3.150328,117.3663 -3.28487,117.3345 -3.316687,117.2673 -3.3831,117.1037 -3.546188,116.9292 -3.719658,116.9292 -3.719658)"
700566,PNPF,FATIMA,53,9001473,Cargo,514455000,1,9.9,SURABAYA ID,0,31,2022-07-13T16:00:00Z,2022-06-17T03:18:00Z,NA,327,1127017,-7183812,9.3,2021-09-28T09:01:00Z,41,0101000020E6100000000000A0E82C5C400000004039BC1CC0,ALERT-BLACKSHIP,"LINESTRING(119.7911 -0.765255,119.7911 -0.765222,119.7911 -0.765222,119.7979 -0.76032,119.7922 -0.720388,119.7517 -0.617058,119.7164 -0.621208,119.5771 -0.662132,119.5771 -0.662132,119.4946 -0.76543,119.4066 -0.875662,119.3624 -0.93115,119.2978 -1.012185,119.2104 -1.12174,119.1662 -1.177428,119.1027 -1.256712,118.9958 -1.390218,118.7346 -1.71795,118.7346 -1.71795,118.6607 -1.805787,118.6127 -1.863573,118.5221 -1.984243,118.4491 -2.075545,118.3784 -2.164118,118.2837 -2.282823,118.2406 -2.335908,118.1664 -2.428022,118.1232 -2.483792,117.9362 -2.70179,117.9044 -2.734792,117.8205 -2.821258,117.7602 -2.883047,117.6343 -3.013507,117.4751 -3.175995,117.4751 -3.175995,117.3578 -3.293183,117.3038 -3.347313,117.221 -3.444093,117.1463 -3.505063,116.9099 -3.738668,116.9099 -3.738668,116.8742 -3.774508,116.8742 -3.774508,115.903 -4.6684,115.7215 -4.796092,115.7215 -4.796092,115.5571 -4.911745,115.1364 -5.207489,115.1364 -5.207489)"
700566,PNPF,FATIMA,53,9001473,Cargo,514455000,1,9.9,SURABAYA ID,0,31,2022-07-13T16:00:00Z,2022-06-17T03:18:00Z,NA,327,1127017,-7183812,9.3,2021-09-28T09:01:00Z,41,0101000020E6100000000000A0E82C5C400000004039BC1CC0,ALERT-BLACKSHIP,"LINESTRING(119.7912 -0.765267,119.7912 -0.765267,119.7912 -0.765132,119.7911 -0.76524,119.7911 -0.76524,119.7911 -0.765178,119.7912 -0.765193,119.7912 -0.76523,119.7912 -0.765247,119.7912 -0.765247,119.7912 -0.765248,119.7911 -0.76522,119.7912 -0.765223,119.7912 -0.765223,119.7911 -0.765197,119.7911 -0.765255,119.7911 -0.765222,119.7911 -0.765222,119.7979 -0.76032,119.7922 -0.720388,119.7517 -0.617058,119.7164 -0.621208,119.5771 -0.662132,119.5771 -0.662132,119.4946 -0.76543,119.4066 -0.875662,119.3624 -0.93115,119.2978 -1.012185,119.2104 -1.12174,119.1662 -1.177428,119.1027 -1.256712,118.9958 -1.390218,118.7346 -1.71795,118.7346 -1.71795,118.6607 -1.805787,118.6127 -1.863573,118.5221 -1.984243,118.4491 -2.075545,118.3784 -2.164118,118.2837 -2.282823,118.2406 -2.335908,118.1664 -2.428022,118.1232 -2.483792,117.9362 -2.70179,117.9044 -2.734792,117.8205 -2.821258,117.7602 -2.883047,117.6343 -3.013507,117.6343 -3.013507)"
702252,YCLH2,CORVUS,57,9641493,Tanker,525119102,66,6.3,GRESIK,0,536,2022-06-12T02:00:00Z,NA,NA,76,1129902,-6804507,9.8,2021-09-28T09:51:00Z,27,0101000020E6100000000000605F3F5C40000000A0D0371BC0,ALERT-AISDOWN-3DAY,"LINESTRING(119.373 -5.126838,117.319 -4.867227,117.319 -4.867227)"
702791,YBMA,SARANA ANUGRAH,52,8921690,Cargo,525000111,80,7.3,POSO,0,562,2022-02-04T20:00:00Z,NA,NA,511,119447,-0.131563,7.6,2021-09-28T02:43:00Z,8,0101000020E6100000000000A09BDC5D40000000600ED7C0BF,ALERT-AISDOWN-3DAY,"LINESTRING(120.7462 -1.367237,111.7279 -2.748643,111.7279 -2.748643)"
702799,PKBZ,MITHUNA,40,7409061,Special Craft,525000306,42,7,SAMARINDA,0,4,2022-02-23T10:00:00Z,NA,NA,511,1171957,-0.563258,11.8,2021-12-14T01:30:00Z,43,0101000020E610000000000060864C5D40000000A03506E2BF,ALERT-BLACKSHIP,"LINESTRING(117.1566 -0.510507,117.1566 -0.510527,117.2869 -0.752635,117.2868 -0.752635,117.287 -0.75335,117.2871 -0.753433,117.2871 -0.753455,117.2871 -0.753457,117.2871 -0.75345,117.2871 -0.75342,117.2871 -0.75342,117.2871 -0.753407,117.287 -0.75341,117.287 -0.75341,117.287 -0.75339,117.2871 -0.753402,117.287 -0.753418,117.287 -0.753382,117.2991 -0.626193,117.253 -0.576937,117.1543 -0.523117,117.1567 -0.510472,117.1567 -0.510475,117.1567 -0.51089,117.1538 -0.527243,117.2266 -0.573215,117.3007 -0.613035,117.3042 -0.681657,117.2869 -0.752305,117.2869 -0.752273,117.2963 -0.77458,117.3015 -0.824437,117.3121 -0.956682,117.3102 -1.019923,117.2268 -1.108222,117.1665 -1.186325,117.1151 -1.252503,117.0894 -1.349653,117.2354 -1.477665,117.2656 -1.504553,117.3289 -1.560043,117.3965 -1.618757,117.9471 -2.535908,117.7461 -2.079603,117.4899 -1.574335,117.4899 -1.574335,117.4522 -1.496928,117.3888 -1.368865,117.3888 -1.368865)"
702936,POQX,KMP. SWARNA KARTIKA,28,9199505,Passenger,525002124,100,9.6,"KARIANGAU,BALIKPAPAN",26,26,2022-06-18T18:29:00Z,2022-06-17T12:22:00Z,NA,511,1190154,-0.8111619999999999,10,2021-09-28T09:51:00Z,98,0101000020E610000000000060FCC05D40000000000AF5E9BF,ALERT-BLACKSHIP,"LINESTRING(119.8579 -0.77923,119.8579 -0.77923,119.8244 -0.740493,117.0682 -1.339015,117.0682 -1.339015,116.9609 -1.346267,116.8582 -1.32796,116.7888 -1.246197,116.8187 -1.200605,116.8187 -1.2006,116.8187 -1.2006,116.79 -1.250527,116.8247 -1.313938,116.9323 -1.344078,117.0582 -1.341653,118.6656 -0.896483,119.8485 -0.774823,117.9922 -1.080358,117.945 -1.090295,117.7697 -1.125135,117.638 -1.148062,117.5523 -1.166062,117.4367 -1.229145,117.2678 -1.283373,117.1833 -1.3069,117.0519 -1.337112,116.9697 -1.354102,116.8348 -1.325082,116.792 -1.231157,116.8187 -1.20063,116.8187 -1.200627,116.8187 -1.200627,116.818 -1.2003,116.7903 -1.228813,116.8483 -1.325003,116.9782 -1.354543,117.7664 -1.145343,117.7664 -1.145343,118.0495 -1.06703,119.4035 -0.691842,119.5153 -0.66083,119.6178 -0.631837,119.1799 -0.753875,118.769 -0.867672,118.7074 -0.884085,118.631 -0.905943,118.5108 -0.939162,118.2655 -1.006815,118.2655 -1.006815)"
702937,POKG,SWARNA BAHTERA,56,8905165,Cargo,525002125,125,13.1,WAEKELAMBU LB BAJO,0,6,2022-06-17T17:00:00Z,NA,NA,511,1167755,-77995,12.8,2021-09-28T07:32:00Z,58,0101000020E6100000000000C0A1315D4000000020B0321FC0,ALERT-BLACKSHIP,"LINESTRING(119.5999 -8.39625,119.5999 -8.39625,119.6752 -8.39777,119.9193 -8.460109,119.9193 -8.460109,119.8057 -8.365528,119.6888 -8.394482,118.2998 -8.116138,117.3632 -8.002215,116.813 -7.783895,116.7302 -7.74503,116.4217 -7.600515,115.3759 -7.109388,115.3255 -7.085866,115.1762 -7.015759,115.0595 -6.98434,113.8273 -6.75344,113.8273 -6.75344,113.5785 -6.749993,113.1917 -6.749842,113.0981 -6.74959,112.9313 -6.757082,112.8064 -6.837577,112.6982 -6.980622,112.6756 -7.161143,112.7322 -7.1965,112.7322 -7.196512,112.7322 -7.196502,112.7322 -7.19654,112.7322 -7.196518,112.7322 -7.196512,112.7321 -7.196502,112.7322 -7.196527,112.7322 -7.196512,112.7322 -7.1965,112.7322 -7.19649,112.6975 -7.185958,112.6575 -7.114833,112.7124 -6.951726,112.8179 -6.83068,112.9863 -6.750248,113.4864 -6.749949,113.6324 -6.750252,113.7916 -6.749972,114.4028 -6.838813,115.6771 -7.250842,116.331 -7.557593,116.331 -7.557593,116.331 -7.557593)"
702937,POKG,SWARNA BAHTERA,56,8905165,Cargo,525002125,125,13.1,WAEKELAMBU LB BAJO,0,6,2022-06-17T17:00:00Z,NA,NA,511,1167755,-77995,12.8,2021-09-28T07:32:00Z,58,0101000020E6100000000000C0A1315D4000000020B0321FC0,ALERT-BLACKSHIP,"LINESTRING(119.7892 -8.36946,119.7892 -8.36946,119.3082 -8.348839,119.0681 -8.310875,118.7847 -8.238505,118.7847 -8.238505,116.9479 -7.846615,116.7788 -7.767766,116.73 -7.745142,116.6742 -7.719543,116.5099 -7.641455,116.359 -7.57134,115.9844 -7.394993,115.7713 -7.295162,115.669 -7.254657,115.523 -7.177592,115.3734 -7.107303,114.4582 -6.851022,113.4075 -6.750103,113.105 -6.7504,112.8344 -6.819682,112.8344 -6.819682,112.7239 -6.919241,112.6613 -7.066011,112.7322 -7.196463,112.7322 -7.196475,112.7322 -7.196482,112.7322 -7.196486,112.7322 -7.196537,112.7322 -7.196483,112.7322 -7.196527,112.7322 -7.196508,112.7322 -7.196495,112.7322 -7.196507,112.7322 -7.196523,112.7322 -7.196527,112.7099 -7.192606,112.6757 -7.164093,112.6991 -6.981375,112.7931 -6.848262,115.4253 -7.132988,115.5926 -7.211002,115.888 -7.34964,116.1953 -7.493863,116.1953 -7.493863,116.5649 -7.668023,116.6144 -7.691368,116.8128 -7.784033,116.8128 -7.784033)"
703037,YESM,NUSA SEJAHTERA,32,7302201,Passenger,525003217,82,7.8,KAYANGAN-P.TANO,0,18,2022-06-16T17:15:00Z,2022-06-16T04:12:00Z,NA,511,1168274,-8507637,8.5,2022-02-26T04:08:00Z,42,0101000020E610000000000020F4345D4000000000E90321C0,ALERT-BLACKSHIP,"LINESTRING(116.8335 -8.519294,116.8335 -8.519294,116.8391 -8.518677,116.8315 -8.508135,116.6852 -8.47541,116.7823 -8.478255,116.8278 -8.509098,116.7779 -8.482445,116.7101 -8.483744,116.6741 -8.478915,116.8329 -8.521401,116.8395 -8.51606,116.7107 -8.472155,116.8329 -8.521375,116.8364 -8.519073,116.8309 -8.509583,116.7354 -8.494253,116.6854 -8.476869,116.6854 -8.476869,116.7216 -8.480525,116.7841 -8.49304,116.8371 -8.51736,116.8378 -8.51584,116.8052 -8.50217,116.7121 -8.481658,116.7753 -8.496377,116.8172 -8.506692,116.8376 -8.51956,112.5549 -6.751298,112.63 -6.796082,112.7079 -6.84151,112.7153 -6.943653,112.6886 -6.99711,112.7146 -6.950217,112.7248 -6.92079,112.7721 -6.86242,112.7711 -6.862497,112.771 -6.862423,112.771 -6.86225,112.771 -6.862302,112.771 -6.862593,112.771 -6.86261,112.7709 -6.862268,112.7711 -6.862593,112.7711 -6.862573,112.7711 -6.862528,112.7709 -6.862505,112.7711 -6.862886,112.7711 -6.862886)"
